"","Stock","Method","Index","FixN2","Use.r","Use.k","Use.q","Resilience","Prior.r.low","Prior.r.hi","Prior.k.low","Prior.k.hi","Prior.log.k","Prior.log.k.sd","Prior.q.low","Prior.q.hi","Prior.log.q","Prior.log.q.sd","r","r.low","r.high","k","k.low","k.high","msy","msy.low","msy.high","fmsy","fmsy.low","fmsy.high","bmsy","bmsy.low","bmsy.high","b.end","b.end.low","b.end.high","bbmsy","bbmsy.low","bbmsy.high","f.end","f.end.low","f.end.high","ffmsy","ffmsy.low","ffmsy.high","Converge","Prior.Warn","Fit.Warn"
"18","Sol_2024","SPICT","1","N","Y","N","Y","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",0.544648841855014,0.0641996377882507,1.02509804592178,7.7054403970494,2.34755282556819,13.0633279685306,0.96497975,0.65388086,1.42409111,0.23945412,0.16122486,0.35564165,4.02993939,2.2816782,7.11774847,1.64087254,1.10375208,2.43937269,0.40717052,0.21839957,0.75910332,0.25245355,0.15910311,0.40057543,1.05428776,0.68585807,1.62063076,"Convergence: 0  MSG: relative convergence (4)","",""
"19","Sol_2024","SPICT","1","N","Y","Y","Y","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",0.441367572037054,0.10208034556371,0.780654798510398,10.7541157725011,0.0576266491514943,21.4506048958507,1.17576332,0.49773974,2.77739405,0.21873382,0.15029018,0.31834736,5.37535073,2.0543654,14.0648764,1.62619696,1.09053548,2.42497066,0.30252853,0.10709199,0.85462518,0.25356327,0.15946174,0.40319599,1.15923216,0.75167335,1.78777019,"Convergence: 0  MSG: both X-convergence and relative convergence (5)","",""
"110","Sol_2024","SPICT","All","N","N","N","N","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",0.355099750643316,-1.81358947848824,2.52378897977488,12.4433678847431,-45.546758526693,70.4334942961792,1.07023382,0.15087387,7.59177479,0.17689221,0.02116384,1.47850564,6.05261795,0.20956287,174.81238006,2.5434179,0.81092439,7.97728451,0.42021782,0.01357289,13.00997873,0.16180752,0.05065593,0.51685307,0.91472382,0.15695579,5.33092589,"Convergence: 0  MSG: relative convergence (4)","",""
"111","Sol_2024","SPICT","All","Y","N","N","N","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",0.36262964032659,0.0644955138507131,0.660763766802468,12.2694369007745,-15.0394200792613,39.5782938808104,1.06838697,0.16598543,6.87681256,0.17809145,0.0783517,0.40479739,6.001503,0.63105381,57.07601696,2.53890523,0.91690455,7.030219,0.4230449,0.0264058,6.7775648,0.16209597,0.05739252,0.45781408,0.91018389,0.33803191,2.45075891,"Convergence: 0  MSG: relative convergence (4)","",""
"112","Sol_2024","SPICT","All","Y","Y","N","N","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",0.419247737538407,0.165358244274588,0.673137230802225,9.55405512597114,-6.5988799947035,25.7069902466458,0.95881498,0.22073618,4.16481867,0.20569023,0.11296692,0.37452087,4.66361997,0.83003886,26.20281079,2.3765243,0.8192003,6.89436725,0.5095879,0.04144966,6.26494454,0.17299256,0.05841464,0.51231038,0.84103442,0.27697552,2.55379573,"Convergence: 0  MSG: both X-convergence and relative convergence (5)","",""
"113","Sol_2024","SPICT","All","Y","Y","Y","N","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",0.489321117081718,0.136565685330156,0.842076548833279,13.0406020170756,-1.5579252362114,27.6391292703626,1.47363319,0.3600678,6.03107182,0.23663385,0.11403534,0.49103704,6.23708949,2.03893412,19.07922624,10.75948045,2.51813966,45.97299403,1.72508034,1.08533226,2.74192731,0.0383653,0.00887675,0.16581483,0.16212938,0.02661529,0.98762527,"Convergence: 0  MSG: relative convergence (4)","",""
"114","Sol_2024","SPICT","All","Y","Y","N","Y","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",3.51592946001678,2.22712234749108,4.80473657254248,1.11631876302843,0.739027402942983,1.49361012311388,0.6261389,0.13570137,2.88906371,3.75040952,0.10585019,132.88186966,NA,NA,NA,0.97721709,0.62781324,1.52107855,NA,NA,NA,0.42765325,0.27470592,0.66575667,0.11402841,0.00416669,3.12057805,"Convergence: 0  MSG: relative convergence (4)","",""
"115","Sol_2024","SPICT","All","Y","Y","Y","Y","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",2.79159989489078,1.73329312501773,3.84990666476383,1.4188852212205,0.955205869114485,1.88256457332652,0.84149665,0.59810223,1.18393908,1.533173,0.81637073,2.87935294,0.53305723,0.21784035,1.30439566,1.22987763,0.79374993,1.90563669,2.30721501,1.16279372,4.57797544,0.34373089,0.22162507,0.53311172,0.22419576,0.13155898,0.38206241,"Convergence: 0  MSG: relative convergence (4)","",""
"116","Sol_2024","SPICT","All","N","Y","N","N","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",0.496120968673899,0.0561309069656042,0.936111030382194,9.98600205137794,-5.0948424301127,25.0668465328686,1.04028997,0.25261741,4.28396136,0.19665776,0.10697958,0.3615108,5.29216786,1.14549663,24.44969279,2.46277274,0.97932629,6.1932878,0.4653618,0.06150526,3.52102582,0.16711541,0.06489691,0.43033731,0.84977784,0.41155405,1.75462345,"Convergence: 0  MSG: relative convergence (4)","",""
"117","Sol_2024","SPICT","All","N","Y","Y","N","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",0.474403944291823,0.0737489614444506,0.875058927139195,13.3295344104759,-0.0873312358314546,26.7464000567833,1.34920658,0.44730533,4.06961033,0.19137724,0.10856439,0.33735966,7.05211866,2.48446969,20.01730098,2.33748106,1.06131766,5.14814546,0.33145799,0.08601725,1.2772368,0.1760435,0.07756698,0.3995426,0.91987691,0.56404967,1.50017557,"Convergence: 0  MSG: relative convergence (4)","",""
"118","Sol_2024","SPICT","All","N","Y","N","Y","Medium","0.2","0.8","1.68298666666667","26.9277866666667","2.66063615631269","0.535016540874068","57.7551952709877","231.020781083951","4.97250403863216","0.229072682968539",0.897598254723734,NA,NA,2.12331998082232,NA,NA,0.79608036,NA,NA,1.21558152,NA,NA,0.63772828,NA,NA,1.17068232,0.65287922,2.0991587,1.8357071,1.0939093,3.08053014,0.35627738,0.23583986,0.53821932,0.29309213,NA,NA,"Convergence: 1  MSG: false convergence (8)","",""
